id,label,score
4dec01352c438b9f629930c6d6fe75a5,0,2.6514037
d1652ae0f833fd8a0a7db716b67a9512,0,2.6562297
3d5c0aee19a3b1e9c13916fd7b4151c9,0,2.68719
d0a60214e37249c7ae0bd25d25a2b502,0,2.6316142
eade28ac3995ef03131fa38cdffbd7b6,0,2.6769035
2dc265088a6579d953018c84d6186389,0,2.2175906
b1f371353a02c3a197ca0b492e90eeec,0,2.57809
28e413a50fc0764d55f1abd1a7186948,0,2.8279066
5a4512eba3bca7061499337136c583a2,0,2.678477
336d922290371707ea398536278d6d28,0,2.759307
93ca0fc2c292c1027236d6a9ec4150cb,0,2.7220554
9abe91b3de2010fe7989ffe28f98f81a,0,2.6981204
b1d229ae2b61e69d1b31df92fe54ddf4,0,2.5131874
b26399865f9831363fecc38fe592b7d6,0,2.8071396
90198303a332471bcd2b8d96f1610ce2,0,2.7690709
8d6b7468f57d1df6fff6c5e93fe51960,0,2.7566946
5593d2b9544e734e94ff9d8e68d05dea,0,2.665377
1132db604d0ad4d846b4434e00e5e5c2,0,2.6891797
3e89898b6aee18512d93e5b3f447d9ad,0,2.4953535
21fd5f568b41d53fe5cc389ee69b0c93,0,2.7306275
6a875ae493408ec1c04387583edbb243,0,2.7850797
97f0f3cdd1ea706945647ab48d67886c,0,2.6437082
b4c4acc3ba9f2188ebf7cbcd6c4a51ce,0,2.764853
129c1a194570086f0274685897c88425,0,2.7468402
e5c5d0b6141e7d4bbd3eae6b8ff47c,0,2.7719307
614be58f5b9324acbe9123143897abd,0,2.7361233
6a305301988795209650809d4ff1d2e9,0,2.7547536
3f71a9a80329a8ef7799d334d8215ffd,0,2.778046
a4bd973aedf024191a135d303805b463,0,2.7123697
55e6487757bd4d42da098b18cc79ac0d,0,2.7578573
1333901fc793b3ce8d390135812677f9,0,2.6309698
168f61425da2614e14f0fbe4800f523a,0,2.7631133
4590cd6387ecbadd5178b8e15e95f610,0,2.5735593
66e837f18eea90ab6b07953cb729478f,0,2.6239455
517b947cf09221459bd6841010aa58f9,0,2.621845
81bd1606404d7ea2101f6ab30351251,0,2.8380795
5f0e60d2fbf31251bf324dbafe7500a2,0,2.7527566
28dec6eff4f7a93c9947993eb206ce92,0,2.7709672
e740b38f4cc50b847775778cd92328c5,0,2.7484498
8b89a6077bafd2a8b001f359e1112c59,0,2.7693079
7ba9ded9f77ee2fd8cb0849241a1bd8,0,2.5753682
d0f4b5ec979c94e27e8ce80ab18876b1,0,1.0932491
43d8b258e5fd0ab26d85b7b3ba7f3e9b,0,2.0057752
c23577af85fd0b2cb06d1483bfaab65d,0,2.7368925
deea87c8b70bc80991b1b27f7a58fd0a,0,2.796261
aec3e0450560f8bc70aee71822c817f5,0,1.937571
29df24e23b89153e7c8efa87b3438898,0,2.746323
9ce0e046c728c36577e691910799a7da,0,2.2325728
c894c63e59e58a08a2d1cfd066be24e7,0,2.6560369
4f728cf7bdfc1bff1a8558b4f8226596,0,2.7940352
f3acf7eca03f1b04760bebb0f28614da,0,2.7555525
419c202d5096cea29daf7720273f608b,0,2.7593231
c5979f002079d9ca3dfae45db3ea92b9,0,2.777697
eb2fa6380d9b80797a68a336b6a4c2e0,0,2.7868161
b6322c400fc99f54e669419a88b186a1,0,2.7427053
3a6ca544ee0c3e68b23ef5c9011212b,0,2.7826908
65071baa980a1e979417fbc8f6c269c7,0,2.7903376
c29360dec71f54b4cfb6c92ac77445e0,0,2.7710478
71a2fa5de0a5ecde1437acf1cfe97cd4,0,2.7572634
f24dc0d02efd1f53f3721e20cdea38b0,0,2.7744489
7998398c01d28cb03904ae41b6e98893,0,1.5168773
f11f144ccde7dd46323ae4bdfa33bc79,0,2.7891088
f8f0cc49843be522bb4172ffeaa43466,0,2.7528405
2845c850ee61cd01b0ce4fe054aa11e3,0,2.7439115
b8c1b72dae324a1e6aef02e307a2a3c9,0,1.450254
95eb2b8f5500084eabed0e578d58e10f,0,2.6664147
60f372e5b9d17bbd5c4cebe9c0ee7f91,0,1.4407421
5f066f160654ceac1b63a6c405031f7b,0,2.7127054
1487ae7abd9323dc526ce8fee31baefd,0,2.7338853
45598610abf365f3f77a452431769bb3,0,2.6414666
3a129ed42d1df3447d77889d0c5ee70f,0,2.66943
9415352867409d83beba77ff41bec86a,0,2.8125346
bb14ee192de70ad006be5988dad83395,0,2.0450487
3f9e107eb3d5d9cb9f5e88c884f597f9,0,2.7533107
d75e11b5640645c5578a2fb7166ad25b,0,2.625965
84e07c0a73ca433621a990f0476cacd5,0,2.8156006
1dffa7ac50dd55702c274d01b1b808b0,0,1.2431382
5711c36d701e5ef020d24fbe8c3e087c,0,2.7768676
91b6975469878c14d3f7fa494c156e,0,2.2647572
9f7d810684bafd147988fec3a9188ce9,0,1.5215425
7659c23f6f6c342c3d9251c50e7073b4,0,2.6891356
aab887d6b7be1c6c2743084b98a790ab,0,2.7524261
8aaff9c8b2f7e73b62165586fc552176,0,2.6385224
3637cea9e92c5af4c9f662313fe7d6a6,0,2.7316785
8b5054b41782f9b659ced870483d249f,0,2.607494
6c8cd0521e33f475bb3696d42042b384,0,2.7435126
6fe7a3e4ddc361d5f719f01b28b14c98,0,2.7556195
54ffc30e75526e1398b2d7bd60f75533,0,2.6907487
319a091dc02c93a03250843465cc7d65,0,1.8746207
e6953e411a5ebe179ccb5b23096877ab,0,2.7220933
2ad30e035ed83a3051d0e4735a0b259a,0,2.6466434
dd7ae48561700e221146c127b6338eb8,0,2.7118301
7b3584571f4bc1b6421bc9e5f16df3be,0,2.7219431
2e2ab6bbd782fcaefee3be33db33323c,0,2.6930926
20a802ddaf68b974d16b7453d41654ae,0,2.6896524
