id,label,score
4dec01352c438b9f629930c6d6fe75a5,0,3.6163824
d1652ae0f833fd8a0a7db716b67a9512,0,3.63923
3d5c0aee19a3b1e9c13916fd7b4151c9,0,3.6457305
d0a60214e37249c7ae0bd25d25a2b502,0,3.573352
eade28ac3995ef03131fa38cdffbd7b6,0,3.6199358
2dc265088a6579d953018c84d6186389,0,2.3735054
b1f371353a02c3a197ca0b492e90eeec,0,3.567519
28e413a50fc0764d55f1abd1a7186948,0,3.7055316
5a4512eba3bca7061499337136c583a2,0,3.6930914
336d922290371707ea398536278d6d28,0,3.7216315
93ca0fc2c292c1027236d6a9ec4150cb,0,3.7269025
9abe91b3de2010fe7989ffe28f98f81a,0,3.7064826
b1d229ae2b61e69d1b31df92fe54ddf4,0,3.557522
b26399865f9831363fecc38fe592b7d6,0,3.7183294
90198303a332471bcd2b8d96f1610ce2,0,3.7143488
8d6b7468f57d1df6fff6c5e93fe51960,0,3.7214699
5593d2b9544e734e94ff9d8e68d05dea,0,3.6112382
1132db604d0ad4d846b4434e00e5e5c2,0,3.6338067
3e89898b6aee18512d93e5b3f447d9ad,0,3.5585265
21fd5f568b41d53fe5cc389ee69b0c93,0,3.699382
6a875ae493408ec1c04387583edbb243,0,3.7064056
97f0f3cdd1ea706945647ab48d67886c,0,3.630823
b4c4acc3ba9f2188ebf7cbcd6c4a51ce,0,3.7111375
129c1a194570086f0274685897c88425,0,3.7179463
e5c5d0b6141e7d4bbd3eae6b8ff47c,0,3.706803
614be58f5b9324acbe9123143897abd,0,3.7190218
6a305301988795209650809d4ff1d2e9,0,3.7067964
3f71a9a80329a8ef7799d334d8215ffd,0,3.714254
a4bd973aedf024191a135d303805b463,0,3.7111857
55e6487757bd4d42da098b18cc79ac0d,0,3.7188783
1333901fc793b3ce8d390135812677f9,0,3.6349275
168f61425da2614e14f0fbe4800f523a,0,3.7143748
4590cd6387ecbadd5178b8e15e95f610,0,3.6244097
66e837f18eea90ab6b07953cb729478f,0,3.6333787
517b947cf09221459bd6841010aa58f9,0,3.585399
81bd1606404d7ea2101f6ab30351251,0,3.707798
5f0e60d2fbf31251bf324dbafe7500a2,0,3.705317
28dec6eff4f7a93c9947993eb206ce92,0,3.7157109
e740b38f4cc50b847775778cd92328c5,0,3.7108974
8b89a6077bafd2a8b001f359e1112c59,0,3.716466
7ba9ded9f77ee2fd8cb0849241a1bd8,0,3.5575922
d0f4b5ec979c94e27e8ce80ab18876b1,0,1.7385157
43d8b258e5fd0ab26d85b7b3ba7f3e9b,0,2.5149348
c23577af85fd0b2cb06d1483bfaab65d,0,3.7110953
deea87c8b70bc80991b1b27f7a58fd0a,0,3.705699
aec3e0450560f8bc70aee71822c817f5,0,2.841679
29df24e23b89153e7c8efa87b3438898,0,3.7113013
9ce0e046c728c36577e691910799a7da,0,2.2640111
c894c63e59e58a08a2d1cfd066be24e7,0,3.6376681
4f728cf7bdfc1bff1a8558b4f8226596,0,3.711533
f3acf7eca03f1b04760bebb0f28614da,0,3.7071111
419c202d5096cea29daf7720273f608b,0,3.7075326
c5979f002079d9ca3dfae45db3ea92b9,0,3.7099972
eb2fa6380d9b80797a68a336b6a4c2e0,0,3.7099826
b6322c400fc99f54e669419a88b186a1,0,3.7144268
3a6ca544ee0c3e68b23ef5c9011212b,0,3.714256
65071baa980a1e979417fbc8f6c269c7,0,3.712337
c29360dec71f54b4cfb6c92ac77445e0,0,3.7167106
71a2fa5de0a5ecde1437acf1cfe97cd4,0,3.7104876
f24dc0d02efd1f53f3721e20cdea38b0,0,3.714762
7998398c01d28cb03904ae41b6e98893,0,2.1375303
f11f144ccde7dd46323ae4bdfa33bc79,0,3.7099288
f8f0cc49843be522bb4172ffeaa43466,0,3.7094214
2845c850ee61cd01b0ce4fe054aa11e3,0,3.7086594
b8c1b72dae324a1e6aef02e307a2a3c9,0,1.9847304
95eb2b8f5500084eabed0e578d58e10f,0,3.6284251
60f372e5b9d17bbd5c4cebe9c0ee7f91,0,1.6731888
5f066f160654ceac1b63a6c405031f7b,0,3.6479886
1487ae7abd9323dc526ce8fee31baefd,0,3.7102475
45598610abf365f3f77a452431769bb3,0,3.672823
3a129ed42d1df3447d77889d0c5ee70f,0,3.6593635
9415352867409d83beba77ff41bec86a,0,3.7251234
bb14ee192de70ad006be5988dad83395,0,2.9061182
3f9e107eb3d5d9cb9f5e88c884f597f9,0,3.7049878
d75e11b5640645c5578a2fb7166ad25b,0,3.6134362
84e07c0a73ca433621a990f0476cacd5,0,3.7227666
1dffa7ac50dd55702c274d01b1b808b0,0,1.845918
5711c36d701e5ef020d24fbe8c3e087c,0,3.7174368
91b6975469878c14d3f7fa494c156e,0,2.248871
9f7d810684bafd147988fec3a9188ce9,0,1.9957217
7659c23f6f6c342c3d9251c50e7073b4,0,3.7005403
aab887d6b7be1c6c2743084b98a790ab,0,3.7036293
8aaff9c8b2f7e73b62165586fc552176,0,3.6191504
3637cea9e92c5af4c9f662313fe7d6a6,0,3.7198079
8b5054b41782f9b659ced870483d249f,0,3.6436045
6c8cd0521e33f475bb3696d42042b384,0,3.6368675
6fe7a3e4ddc361d5f719f01b28b14c98,0,3.7161527
54ffc30e75526e1398b2d7bd60f75533,0,3.653962
319a091dc02c93a03250843465cc7d65,0,1.9676445
e6953e411a5ebe179ccb5b23096877ab,0,3.669286
2ad30e035ed83a3051d0e4735a0b259a,0,3.6677065
dd7ae48561700e221146c127b6338eb8,0,3.7193398
7b3584571f4bc1b6421bc9e5f16df3be,0,3.6913402
2e2ab6bbd782fcaefee3be33db33323c,0,3.7050838
20a802ddaf68b974d16b7453d41654ae,0,3.6755712
3d7d1bb7dda4382e9e2d26d8b12ef980,0,2.6179283
468e1312daf3d299d914b06df20b6cb4,0,2.714577
91b0fadd47a78ef3b80c485433f534b1,0,3.6996486
622975890839b6acd2fb81f98671acc6,0,3.7086961
adb3f8a9af05f3c9bfc07d660c48c6c3,0,3.7138548
70455b7c0c6eed0f40254a8aa9d31b8c,0,2.5655339
22bc977adb6416fd6a8d856f7984dd66,0,3.392409
992ff7f0ef1c9acc0323285340245af9,0,3.7222617
26f29f089de1b2525a64dcc66d5c0d4f,0,3.7148523
d3040370a5c4ae60b75b1cf55a52925e,0,3.7142427
8667651810fd95829f03f33d41fcb65e,0,3.707497
c59fbb75a4a782b25e54d966db090a28,0,3.6448264
c84abdc6dd4344f11917cc12f57e404d,0,3.7215462
e711f1be1bc84dcdcde583450cea701a,0,3.7245996
b40a582814a91e9263cc94b59d30e4a4,0,3.7121377
35c65e9c9b6c4db289fa9fac249ce950,0,3.7139728
ccaef7760467a37e309bc10fa1710388,0,3.7111106
769fafa6e6037c50bf0ddc6a9dc8684e,0,3.7124927
f7aa52d0c81a2aa7e0588fd9f91ecee5,0,3.712537
c51752069bb0b88c029b8ded72555dc2,0,3.7220857
eaa647d85e2a33e2a3e4b1e72dc95a2c,0,3.7088728
494f1597580f0de366902c1dadd9d670,0,3.7144587
d9c4a2ff29c5e27ade16ab69e7cd93c0,0,3.7131095
4f29a2a47e08f418cfdbd06c1872cb0f,0,3.6897855
ab6743570d9bf9c92b1f656297ffd048,0,3.5826201
3f988d83505866550f9df4c88d9132be,0,3.723059
3613c6bb23bcf16bdd5b63fbf40908d0,0,3.641146
f0223fe2da54a1e8df18d9be6752f67d,0,3.6839962
